,phonemes,overlap / correlation
126,"['ū', 'x']",0.23541180771537923
127,"['ū', 'ŋ']",0.31166413224156275
128,"['ū', 'h']",-0.0574590351381069
129,"['ū', 'kʷ']",0.43943537440204106
130,"['ū', 'gʷ']",0.4066707823619251
131,"['ū', 'xʷ']",0.4066707823619251
132,"['ē', 'ō']",0.5808023194967749
133,"['ē', 'ǣ']",0.7624437362098717
134,"['ē', 'ā']",0.5808023194967747
135,"['ē', 'œ̄']",0.5808023194967747
136,"['ē', 'ɔ̄']",0.4259217009643015
137,"['ē', 'i']",0.4347826086956524
138,"['ē', 'u']",0.07744030926623661
139,"['ē', 'e']",0.7080104323938431
140,"['ē', 'ʌ']",0.4347826086956523
141,"['ē', 'o']",0.2407717061715384
142,"['ē', 'æ']",0.4347826086956524
143,"['ē', 'ɔ']",0.07744030926623661
144,"['ē', 'y']",0.050572173742417355
145,"['ē', 'w']",-0.28090032386679475
146,"['ē', 'ɛ']",0.34752402342845806
147,"['ē', 'r']",0.2974683956618521
148,"['ē', 'l']",0.15748326829156883
149,"['ē', 'p']",-0.23657281649063713
150,"['ē', 'b']",-0.11517184622813065
151,"['ē', 'f']",-0.018012901858250507
152,"['ē', 'v']",0.06999256368514169
153,"['ē', 'm']",-0.018012901858250517
154,"['ē', 't']",-0.36471084638908036
155,"['ē', 'd']",-0.25218062601550706
156,"['ē', 'θ']",-0.25218062601550706
157,"['ē', 'ð']",-0.15748326829156886
158,"['ē', 'n']",-0.1574832682915689
159,"['ē', 's']",-0.1574832682915689
160,"['ē', 'z']",-0.06999256368514166
161,"['ē', 'c']",-0.252180626015507
162,"['ē', 'č']",-0.252180626015507
163,"['ē', 'ǰ']",-0.1574832682915689
164,"['ē', 'š']",-0.1574832682915689
165,"['ē', 'ž']",-0.06999256368514166
166,"['ē', 'k']",-0.28552012036008045
167,"['ē', 'g']",-0.17622684421256038
168,"['ē', 'x']",-0.17622684421256038
169,"['ē', 'ŋ']",-0.1574832682915689
170,"['ē', 'h']",0.043013239361934026
171,"['ē', 'kʷ']",-0.40532174168888885
172,"['ē', 'gʷ']",-0.3044295411712823
173,"['ē', 'xʷ']",-0.3044295411712823
174,"['ō', 'ǣ']",0.3216337604513384
175,"['ō', 'ā']",0.5517241379310346
176,"['ō', 'œ̄']",0.5517241379310346
177,"['ō', 'ɔ̄']",0.7931034482758619
